video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count
K8rE3XR9z8Q,18.12.01,Deyshia Hargrave Speaks Out About Being Arrested at School Board Meeting,4given4ever1,25,2018-01-10T23:03:09.000Z,191953,6434,453,0
K8rE3XR9z8Q,18.13.01,Deyshia Hargrave Speaks Out About Being Arrested at School Board Meeting,4given4ever1,25,2018-01-10T23:03:09.000Z,234975,7542,575,0
K8rE3XR9z8Q,18.14.01,Deyshia Hargrave Speaks Out About Being Arrested at School Board Meeting,4given4ever1,25,2018-01-10T23:03:09.000Z,236604,7569,578,0
K8rE3XR9z8Q,18.15.01,Deyshia Hargrave Speaks Out About Being Arrested at School Board Meeting,4given4ever1,25,2018-01-10T23:03:09.000Z,237366,7576,580,0
K8rE3XR9z8Q,18.16.01,Deyshia Hargrave Speaks Out About Being Arrested at School Board Meeting,4given4ever1,25,2018-01-10T23:03:09.000Z,237873,7580,580,0
K8rE3XR9z8Q,18.17.01,Deyshia Hargrave Speaks Out About Being Arrested at School Board Meeting,4given4ever1,25,2018-01-10T23:03:09.000Z,247280,7585,581,0
QiIlcKiREUU,17.17.11,Behind the Aly Raisman interview on 60 Minutes,60 Minutes,25,2017-11-12T23:30:00.000Z,42422,243,8,58
QiIlcKiREUU,17.18.11,Behind the Aly Raisman interview on 60 Minutes,60 Minutes,25,2017-11-12T23:30:00.000Z,48130,271,10,71
hIcR65h2GDs,18.23.02,"No, Oprah's not running for president in 2020",60 Minutes,25,2018-02-15T13:51:01.000Z,155815,1076,131,570
hIcR65h2GDs,18.24.02,"No, Oprah's not running for president in 2020",60 Minutes,25,2018-02-15T13:51:01.000Z,167038,1180,135,673
Wk6Z7HLpx8s,18.24.01,"Magnitude 8.2 earthquake strikes Alaska, tsunami watch issued for US West Coast",ABC Action News,25,2018-01-23T10:26:31.000Z,471684,3421,345,1720
Wk6Z7HLpx8s,18.25.01,"Magnitude 8.2 earthquake strikes Alaska, tsunami watch issued for US West Coast",ABC Action News,25,2018-01-23T10:26:31.000Z,1019354,6653,831,3130
Wk6Z7HLpx8s,18.26.01,"Magnitude 8.2 earthquake strikes Alaska, tsunami watch issued for US West Coast",ABC Action News,25,2018-01-23T10:26:31.000Z,1173096,7132,901,3392
Wk6Z7HLpx8s,18.27.01,"Magnitude 8.2 earthquake strikes Alaska, tsunami watch issued for US West Coast",ABC Action News,25,2018-01-23T10:26:31.000Z,1203031,7213,914,3435
Wk6Z7HLpx8s,18.28.01,"Magnitude 8.2 earthquake strikes Alaska, tsunami watch issued for US West Coast",ABC Action News,25,2018-01-23T10:26:31.000Z,1219514,7239,922,3443
Wk6Z7HLpx8s,18.29.01,"Magnitude 8.2 earthquake strikes Alaska, tsunami watch issued for US West Coast",ABC Action News,25,2018-01-23T10:26:31.000Z,1235447,7263,930,3468
Wk6Z7HLpx8s,18.31.01,"Magnitude 8.2 earthquake strikes Alaska, tsunami watch issued for US West Coast",ABC Action News,25,2018-01-23T10:26:31.000Z,1257486,7301,940,3459
NSrNn5LuxxQ,18.21.02,Officials provide update after Ohio 7th-grader shoots himself at school,ABC Action News,25,2018-02-20T14:59:20.000Z,74337,414,69,867
NSrNn5LuxxQ,18.22.02,Officials provide update after Ohio 7th-grader shoots himself at school,ABC Action News,25,2018-02-20T14:59:20.000Z,194204,868,150,1697
NSrNn5LuxxQ,18.23.02,Officials provide update after Ohio 7th-grader shoots himself at school,ABC Action News,25,2018-02-20T14:59:20.000Z,226823,958,158,1793
NSrNn5LuxxQ,18.24.02,Officials provide update after Ohio 7th-grader shoots himself at school,ABC Action News,25,2018-02-20T14:59:20.000Z,228902,965,165,1815
NSrNn5LuxxQ,18.25.02,Officials provide update after Ohio 7th-grader shoots himself at school,ABC Action News,25,2018-02-20T14:59:20.000Z,230112,969,166,1811
NSrNn5LuxxQ,18.26.02,Officials provide update after Ohio 7th-grader shoots himself at school,ABC Action News,25,2018-02-20T14:59:20.000Z,230894,969,166,1811
NSrNn5LuxxQ,18.27.02,Officials provide update after Ohio 7th-grader shoots himself at school,ABC Action News,25,2018-02-20T14:59:20.000Z,231835,970,167,1812
NSrNn5LuxxQ,18.28.02,Officials provide update after Ohio 7th-grader shoots himself at school,ABC Action News,25,2018-02-20T14:59:20.000Z,232904,968,168,1812
L_5_slz4ke4,17.14.11,Some NFL players call for an end to Thursday night football after 8 players were injured last week,ABC News,25,2017-11-12T20:26:46.000Z,7524,67,19,56
L_5_slz4ke4,17.15.11,Some NFL players call for an end to Thursday night football after 8 players were injured last week,ABC News,25,2017-11-12T20:26:46.000Z,9833,73,21,62
L_5_slz4ke4,17.16.11,Some NFL players call for an end to Thursday night football after 8 players were injured last week,ABC News,25,2017-11-12T20:26:46.000Z,10542,77,22,65
L_5_slz4ke4,17.17.11,Some NFL players call for an end to Thursday night football after 8 players were injured last week,ABC News,25,2017-11-12T20:26:46.000Z,11156,86,22,74
AJ2xkh-6tL4,17.18.11,UCLA men's basketball players discuss arrests in China,ABC News,25,2017-11-15T19:25:34.000Z,25521,393,83,409
AJ2xkh-6tL4,17.19.11,UCLA men's basketball players discuss arrests in China,ABC News,25,2017-11-15T19:25:34.000Z,34293,400,86,381
9Tb3xPmr3yg,17.20.11,Search continues for missing Argentine submarine with 44 crew members onboard,ABC News,25,2017-11-19T15:44:28.000Z,29041,191,24,177
9Tb3xPmr3yg,17.21.11,Search continues for missing Argentine submarine with 44 crew members onboard,ABC News,25,2017-11-19T15:44:28.000Z,70098,513,53,478
9Tb3xPmr3yg,17.22.11,Search continues for missing Argentine submarine with 44 crew members onboard,ABC News,25,2017-11-19T15:44:28.000Z,78582,547,58,488
9Tb3xPmr3yg,17.23.11,Search continues for missing Argentine submarine with 44 crew members onboard,ABC News,25,2017-11-19T15:44:28.000Z,81305,563,58,524
9Tb3xPmr3yg,17.24.11,Search continues for missing Argentine submarine with 44 crew members onboard,ABC News,25,2017-11-19T15:44:28.000Z,85102,576,58,552
9Tb3xPmr3yg,17.25.11,Search continues for missing Argentine submarine with 44 crew members onboard,ABC News,25,2017-11-19T15:44:28.000Z,87426,586,58,565
9Tb3xPmr3yg,17.26.11,Search continues for missing Argentine submarine with 44 crew members onboard,ABC News,25,2017-11-19T15:44:28.000Z,88352,590,58,598
9Tb3xPmr3yg,17.27.11,Search continues for missing Argentine submarine with 44 crew members onboard,ABC News,25,2017-11-19T15:44:28.000Z,88952,591,59,594
6bJRu0_p-Ig,17.07.12,Deadly California wildfire forces thousands to flee,ABC News,25,2017-12-05T16:12:30.000Z,50188,346,32,515
6bJRu0_p-Ig,17.08.12,Deadly California wildfire forces thousands to flee,ABC News,25,2017-12-05T16:12:30.000Z,113304,688,49,995
6bJRu0_p-Ig,17.09.12,Deadly California wildfire forces thousands to flee,ABC News,25,2017-12-05T16:12:30.000Z,169986,934,70,1087
6bJRu0_p-Ig,17.10.12,Deadly California wildfire forces thousands to flee,ABC News,25,2017-12-05T16:12:30.000Z,198371,1031,72,1230
6bJRu0_p-Ig,17.11.12,Deadly California wildfire forces thousands to flee,ABC News,25,2017-12-05T16:12:30.000Z,210714,1065,74,1284
6bJRu0_p-Ig,17.12.12,Deadly California wildfire forces thousands to flee,ABC News,25,2017-12-05T16:12:30.000Z,215732,1076,74,1249
6xe64i_4GhM,17.15.12,Controversial WH adviser speaks out on resignation,ABC News,25,2017-12-14T16:07:56.000Z,119715,605,527,939
6xe64i_4GhM,17.16.12,Controversial WH adviser speaks out on resignation,ABC News,25,2017-12-14T16:07:56.000Z,205883,916,1038,1440
6xe64i_4GhM,17.17.12,Controversial WH adviser speaks out on resignation,ABC News,25,2017-12-14T16:07:56.000Z,246507,1076,1247,1581
6xe64i_4GhM,17.18.12,Controversial WH adviser speaks out on resignation,ABC News,25,2017-12-14T16:07:56.000Z,269876,1146,1339,1675
6xe64i_4GhM,17.19.12,Controversial WH adviser speaks out on resignation,ABC News,25,2017-12-14T16:07:56.000Z,285567,1193,1363,1806
6xe64i_4GhM,17.20.12,Controversial WH adviser speaks out on resignation,ABC News,25,2017-12-14T16:07:56.000Z,296207,1225,1391,1816
lcpxLXjYAa8,17.21.12,Americans could see tax bill impact in early 2018,ABC News,25,2017-12-20T14:30:30.000Z,160447,1041,573,1510
lcpxLXjYAa8,17.22.12,Americans could see tax bill impact in early 2018,ABC News,25,2017-12-20T14:30:30.000Z,233348,1517,906,2332
lcpxLXjYAa8,17.23.12,Americans could see tax bill impact in early 2018,ABC News,25,2017-12-20T14:30:30.000Z,258117,1638,998,2496
lcpxLXjYAa8,17.24.12,Americans could see tax bill impact in early 2018,ABC News,25,2017-12-20T14:30:30.000Z,264337,1667,1014,2534
lcpxLXjYAa8,17.25.12,Americans could see tax bill impact in early 2018,ABC News,25,2017-12-20T14:30:30.000Z,269286,1691,1040,2545
lcpxLXjYAa8,17.26.12,Americans could see tax bill impact in early 2018,ABC News,25,2017-12-20T14:30:30.000Z,273546,1709,1060,2586
lcpxLXjYAa8,17.27.12,Americans could see tax bill impact in early 2018,ABC News,25,2017-12-20T14:30:30.000Z,277701,1725,1070,2599
lcpxLXjYAa8,17.28.12,Americans could see tax bill impact in early 2018,ABC News,25,2017-12-20T14:30:30.000Z,281619,1740,1078,2642
lcpxLXjYAa8,17.29.12,Americans could see tax bill impact in early 2018,ABC News,25,2017-12-20T14:30:30.000Z,284438,1751,1084,2694
lcpxLXjYAa8,17.30.12,Americans could see tax bill impact in early 2018,ABC News,25,2017-12-20T14:30:30.000Z,284974,1754,1084,2702
lcpxLXjYAa8,17.31.12,Americans could see tax bill impact in early 2018,ABC News,25,2017-12-20T14:30:30.000Z,285298,1755,1087,2703
lcpxLXjYAa8,18.01.01,Americans could see tax bill impact in early 2018,ABC News,25,2017-12-20T14:30:30.000Z,285483,1754,1087,2703
gmgI-B5pKzs,18.12.01,Missing college student's death investigated as homicide,ABC News,25,2018-01-11T14:56:31.000Z,2093,43,2,47
gmgI-B5pKzs,18.13.01,Missing college student's death investigated as homicide,ABC News,25,2018-01-11T14:56:31.000Z,9287,105,12,123
gmgI-B5pKzs,18.14.01,Missing college student's death investigated as homicide,ABC News,25,2018-01-11T14:56:31.000Z,11146,116,13,126
gmgI-B5pKzs,18.15.01,Missing college student's death investigated as homicide,ABC News,25,2018-01-11T14:56:31.000Z,12183,119,13,135
gmgI-B5pKzs,18.16.01,Missing college student's death investigated as homicide,ABC News,25,2018-01-11T14:56:31.000Z,12587,119,13,135
gmgI-B5pKzs,18.17.01,Missing college student's death investigated as homicide,ABC News,25,2018-01-11T14:56:31.000Z,12847,120,13,135
7ZhaNwZbco8,18.22.01,Thousands rally for Women's March,ABC News,25,2018-01-21T14:38:09.000Z,69948,1254,2795,3622
7ZhaNwZbco8,18.23.01,Thousands rally for Women's March,ABC News,25,2018-01-21T14:38:09.000Z,118025,1810,4392,5192
TYFAkFxeukE,18.24.01,"Democrats, Republicans reach deal to reopen federal government | ABC News Special Report",ABC News,25,2018-01-22T18:02:27.000Z,33910,452,146,676
TYFAkFxeukE,18.25.01,"Democrats, Republicans reach deal to reopen federal government | ABC News Special Report",ABC News,25,2018-01-22T18:02:27.000Z,35874,463,161,715
TYFAkFxeukE,18.26.01,"Democrats, Republicans reach deal to reopen federal government | ABC News Special Report",ABC News,25,2018-01-22T18:02:27.000Z,36079,462,163,742
TYFAkFxeukE,18.27.01,"Democrats, Republicans reach deal to reopen federal government | ABC News Special Report",ABC News,25,2018-01-22T18:02:27.000Z,36168,463,165,748
Bx1aWLcUF3A,18.28.01,Ex-US gymnastics doctor sentenced for dozens of sexual assaults,ABC News,25,2018-01-25T10:28:45.000Z,2739,18,5,10
Bx1aWLcUF3A,18.29.01,Ex-US gymnastics doctor sentenced for dozens of sexual assaults,ABC News,25,2018-01-25T10:28:45.000Z,2957,20,5,10
Bx1aWLcUF3A,18.30.01,Ex-US gymnastics doctor sentenced for dozens of sexual assaults,ABC News,25,2018-01-25T10:28:45.000Z,3068,20,5,10
HUZRjGEwqCg,18.01.02,State of the Union 2018 live stream: President Donald Trump delivers first SOTU Address | ABC News,ABC News,25,2018-01-31T05:05:25.000Z,199486,2176,1248,715
HUZRjGEwqCg,18.02.02,State of the Union 2018 live stream: President Donald Trump delivers first SOTU Address | ABC News,ABC News,25,2018-01-31T05:05:25.000Z,223959,2702,1695,1202
ug7voYQnUaE,18.03.02,Groundhog Day 2018: Punxsutawney Phil's winter prediction live from Gobbler's Knob | ABC News,ABC News,25,2018-02-02T12:33:22.000Z,185752,1308,344,672
ug7voYQnUaE,18.04.02,Groundhog Day 2018: Punxsutawney Phil's winter prediction live from Gobbler's Knob | ABC News,ABC News,25,2018-02-02T12:33:22.000Z,290022,1835,682,1349
faxyAEMDNMg,18.05.02,Father apologizes after lunging at Larry Nassar in court,ABC News,25,2018-02-03T15:35:04.000Z,128309,1127,155,836
GyDq6ZD4VBo,18.06.02,"Dow Jones closes down nearly 1,200  points | ABC News Special Report",ABC News,25,2018-02-05T21:10:18.000Z,25423,104,14,112
GyDq6ZD4VBo,18.07.02,"Dow Jones closes down nearly 1,200  points | ABC News Special Report",ABC News,25,2018-02-05T21:10:18.000Z,37173,123,26,139
GyDq6ZD4VBo,18.08.02,"Dow Jones closes down nearly 1,200  points | ABC News Special Report",ABC News,25,2018-02-05T21:10:18.000Z,38316,124,26,146
8LSpT5xF3UI,18.09.02,"Philadelphia Eagles Super Bowl Parade 2018: MVP Nick Foles, team celebrate championship  | ABC News",ABC News,25,2018-02-08T21:07:00.000Z,94336,883,55,43
8LSpT5xF3UI,18.10.02,"Philadelphia Eagles Super Bowl Parade 2018: MVP Nick Foles, team celebrate championship  | ABC News",ABC News,25,2018-02-08T21:07:00.000Z,105474,975,62,62
8LSpT5xF3UI,18.11.02,"Philadelphia Eagles Super Bowl Parade 2018: MVP Nick Foles, team celebrate championship  | ABC News",ABC News,25,2018-02-08T21:07:00.000Z,110173,1003,63,73
8LSpT5xF3UI,18.12.02,"Philadelphia Eagles Super Bowl Parade 2018: MVP Nick Foles, team celebrate championship  | ABC News",ABC News,25,2018-02-08T21:07:00.000Z,114117,1034,65,77
8LSpT5xF3UI,18.13.02,"Philadelphia Eagles Super Bowl Parade 2018: MVP Nick Foles, team celebrate championship  | ABC News",ABC News,25,2018-02-08T21:07:00.000Z,115413,1049,65,87
8LSpT5xF3UI,18.14.02,"Philadelphia Eagles Super Bowl Parade 2018: MVP Nick Foles, team celebrate championship  | ABC News",ABC News,25,2018-02-08T21:07:00.000Z,117370,1073,67,87
8LSpT5xF3UI,18.15.02,"Philadelphia Eagles Super Bowl Parade 2018: MVP Nick Foles, team celebrate championship  | ABC News",ABC News,25,2018-02-08T21:07:00.000Z,118930,1078,67,89
OpsHLG657lM,18.21.02,Fergie says her version of the national anthem 'didn't strike intended tone',ABC News,25,2018-02-20T02:31:18.000Z,505158,2717,967,1577
OpsHLG657lM,18.22.02,Fergie says her version of the national anthem 'didn't strike intended tone',ABC News,25,2018-02-20T02:31:18.000Z,610143,3178,1214,1899
OpsHLG657lM,18.23.02,Fergie says her version of the national anthem 'didn't strike intended tone',ABC News,25,2018-02-20T02:31:18.000Z,643244,3281,1284,1973
OpsHLG657lM,18.24.02,Fergie says her version of the national anthem 'didn't strike intended tone',ABC News,25,2018-02-20T02:31:18.000Z,655514,3308,1297,2003
OpsHLG657lM,18.25.02,Fergie says her version of the national anthem 'didn't strike intended tone',ABC News,25,2018-02-20T02:31:18.000Z,666151,3338,1305,2033
OpsHLG657lM,18.26.02,Fergie says her version of the national anthem 'didn't strike intended tone',ABC News,25,2018-02-20T02:31:18.000Z,675345,3343,1316,2030
OpsHLG657lM,18.27.02,Fergie says her version of the national anthem 'didn't strike intended tone',ABC News,25,2018-02-20T02:31:18.000Z,685434,3360,1332,2042
OpsHLG657lM,18.28.02,Fergie says her version of the national anthem 'didn't strike intended tone',ABC News,25,2018-02-20T02:31:18.000Z,689798,3377,1341,2044
IhhemrLxeeM,18.01.03,Envelope containing unknown substance opened at Joint Base Myer: Marine official,ABC News,25,2018-02-28T02:07:40.000Z,14994,165,22,138
IhhemrLxeeM,18.02.03,Envelope containing unknown substance opened at Joint Base Myer: Marine official,ABC News,25,2018-02-28T02:07:40.000Z,21180,191,25,157
cY-fuk44Lu8,18.03.03,Massive nor'easter bearing down on East Coast,ABC News,25,2018-03-02T02:15:38.000Z,74790,635,55,348
cY-fuk44Lu8,18.04.03,Massive nor'easter bearing down on East Coast,ABC News,25,2018-03-02T02:15:38.000Z,131253,921,84,554
cY-fuk44Lu8,18.05.03,Massive nor'easter bearing down on East Coast,ABC News,25,2018-03-02T02:15:38.000Z,155923,1023,96,636
5JEI0sjJs8c,18.06.03,Frances McDormand wins best actress at the 2018 Oscars,ABC News,25,2018-03-05T05:20:05.000Z,363730,2914,1072,808
5JEI0sjJs8c,18.07.03,Frances McDormand wins best actress at the 2018 Oscars,ABC News,25,2018-03-05T05:20:05.000Z,466904,3625,1538,1052
5JEI0sjJs8c,18.08.03,Frances McDormand wins best actress at the 2018 Oscars,ABC News,25,2018-03-05T05:20:05.000Z,512586,3881,1750,1275
5JEI0sjJs8c,18.09.03,Frances McDormand wins best actress at the 2018 Oscars,ABC News,25,2018-03-05T05:20:05.000Z,537761,3995,1809,1320
5JEI0sjJs8c,18.10.03,Frances McDormand wins best actress at the 2018 Oscars,ABC News,25,2018-03-05T05:20:05.000Z,554025,4059,1842,1332
5JEI0sjJs8c,18.11.03,Frances McDormand wins best actress at the 2018 Oscars,ABC News,25,2018-03-05T05:20:05.000Z,569902,4127,1869,1347
JR06IhY4C2A,18.21.03,Officials give update on shooting at high school in Maryland,ABC News,25,2018-03-20T15:37:15.000Z,722674,4756,541,6213
JR06IhY4C2A,18.22.03,Officials give update on shooting at high school in Maryland,ABC News,25,2018-03-20T15:37:15.000Z,926961,6365,764,7850
JR06IhY4C2A,18.23.03,Officials give update on shooting at high school in Maryland,ABC News,25,2018-03-20T15:37:15.000Z,980144,6684,838,8315
JR06IhY4C2A,18.24.03,Officials give update on shooting at high school in Maryland,ABC News,25,2018-03-20T15:37:15.000Z,998681,6784,854,8507
JR06IhY4C2A,18.25.03,Officials give update on shooting at high school in Maryland,ABC News,25,2018-03-20T15:37:15.000Z,1005750,6819,858,8538
JR06IhY4C2A,18.26.03,Officials give update on shooting at high school in Maryland,ABC News,25,2018-03-20T15:37:15.000Z,1009642,6846,861,8589
JR06IhY4C2A,18.27.03,Officials give update on shooting at high school in Maryland,ABC News,25,2018-03-20T15:37:15.000Z,1013494,6866,866,8603
JR06IhY4C2A,18.28.03,Officials give update on shooting at high school in Maryland,ABC News,25,2018-03-20T15:37:15.000Z,1016721,6877,871,8611
JR06IhY4C2A,18.29.03,Officials give update on shooting at high school in Maryland,ABC News,25,2018-03-20T15:37:15.000Z,1018634,6882,873,8616
NWOz3OZ6J9M,18.21.04,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,358184,5854,4682,10274
NWOz3OZ6J9M,18.22.04,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,565519,8121,7819,16813
NWOz3OZ6J9M,18.23.04,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,788271,10118,10023,21523
NWOz3OZ6J9M,18.24.04,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,952712,11558,11100,24642
NWOz3OZ6J9M,18.25.04,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1058421,12469,11624,26477
NWOz3OZ6J9M,18.26.04,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1175000,13509,12284,28175
NWOz3OZ6J9M,18.27.04,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1254952,14272,12551,29408
NWOz3OZ6J9M,18.28.04,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1312571,14758,12747,30322
NWOz3OZ6J9M,18.29.04,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1352233,15152,12866,29177
NWOz3OZ6J9M,18.30.04,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1396750,15577,12969,29735
NWOz3OZ6J9M,18.01.05,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1420435,15772,13038,29969
NWOz3OZ6J9M,18.02.05,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1442367,15960,13114,30268
NWOz3OZ6J9M,18.03.05,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1469116,16160,13204,30528
NWOz3OZ6J9M,18.04.05,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1492325,16321,13251,30709
NWOz3OZ6J9M,18.05.05,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1506338,16417,13302,30827
NWOz3OZ6J9M,18.06.05,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1519621,16526,13340,30933
NWOz3OZ6J9M,18.07.05,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1532781,16639,13377,31203
NWOz3OZ6J9M,18.14.05,Men arrested at Starbucks speak out,ABC News,25,2018-04-19T16:10:52.000Z,1596487,17105,13512,31931
aTYkKrhj5pE,18.21.05,Royal Wedding arrivals: Guests gather to celebrate Prince Harry and Meghan Markle,ABC News,25,2018-05-19T10:38:07.000Z,777042,2521,480,1069
aTYkKrhj5pE,18.22.05,Royal Wedding arrivals: Guests gather to celebrate Prince Harry and Meghan Markle,ABC News,25,2018-05-19T10:38:07.000Z,847121,2721,535,1150
aTYkKrhj5pE,18.23.05,Royal Wedding arrivals: Guests gather to celebrate Prince Harry and Meghan Markle,ABC News,25,2018-05-19T10:38:07.000Z,879255,2808,567,1190
aTYkKrhj5pE,18.24.05,Royal Wedding arrivals: Guests gather to celebrate Prince Harry and Meghan Markle,ABC News,25,2018-05-19T10:38:07.000Z,889043,2823,574,1209
aTYkKrhj5pE,18.25.05,Royal Wedding arrivals: Guests gather to celebrate Prince Harry and Meghan Markle,ABC News,25,2018-05-19T10:38:07.000Z,892590,2834,575,1229
aTYkKrhj5pE,18.26.05,Royal Wedding arrivals: Guests gather to celebrate Prince Harry and Meghan Markle,ABC News,25,2018-05-19T10:38:07.000Z,894784,2837,577,1229
aTYkKrhj5pE,18.27.05,Royal Wedding arrivals: Guests gather to celebrate Prince Harry and Meghan Markle,ABC News,25,2018-05-19T10:38:07.000Z,897300,2837,577,1229
aTYkKrhj5pE,18.28.05,Royal Wedding arrivals: Guests gather to celebrate Prince Harry and Meghan Markle,ABC News,25,2018-05-19T10:38:07.000Z,898748,2841,577,1231
aTYkKrhj5pE,18.29.05,Royal Wedding arrivals: Guests gather to celebrate Prince Harry and Meghan Markle,ABC News,25,2018-05-19T10:38:07.000Z,900305,2843,578,1231
Kc6CIwBVo5s,18.09.05,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,3197699,20967,1626,0
Kc6CIwBVo5s,18.10.05,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,4761556,28538,2156,0
Kc6CIwBVo5s,18.11.05,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,5842940,33119,2475,0
Kc6CIwBVo5s,18.12.05,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,6850847,37351,2749,0
Kc6CIwBVo5s,18.13.05,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,7717533,40481,3013,0
Kc6CIwBVo5s,18.15.05,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,8082079,41422,3110,0
Kc6CIwBVo5s,18.16.05,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,8252130,41836,3158,0
Kc6CIwBVo5s,18.17.05,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,8355328,42093,3194,0
Kc6CIwBVo5s,18.18.05,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,8434068,42304,3219,0
Kc6CIwBVo5s,18.19.05,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,8464058,42412,3229,0
Kc6CIwBVo5s,18.20.05,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,8509825,42637,3252,0
Kc6CIwBVo5s,18.21.05,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,8594435,42999,3287,0
s1yV1kTrVGA,18.22.05,Rivers of fast-moving lava flow from Hawaii's volcano,ABC News (Australia),25,2018-05-20T21:57:04.000Z,464546,2560,137,0
s1yV1kTrVGA,18.23.05,Rivers of fast-moving lava flow from Hawaii's volcano,ABC News (Australia),25,2018-05-20T21:57:04.000Z,592918,3238,187,0
s1yV1kTrVGA,18.24.05,Rivers of fast-moving lava flow from Hawaii's volcano,ABC News (Australia),25,2018-05-20T21:57:04.000Z,638775,3524,200,0
s1yV1kTrVGA,18.25.05,Rivers of fast-moving lava flow from Hawaii's volcano,ABC News (Australia),25,2018-05-20T21:57:04.000Z,659122,3638,211,0
s1yV1kTrVGA,18.26.05,Rivers of fast-moving lava flow from Hawaii's volcano,ABC News (Australia),25,2018-05-20T21:57:04.000Z,670524,3679,214,0
s1yV1kTrVGA,18.27.05,Rivers of fast-moving lava flow from Hawaii's volcano,ABC News (Australia),25,2018-05-20T21:57:04.000Z,679456,3704,219,0
s1yV1kTrVGA,18.28.05,Rivers of fast-moving lava flow from Hawaii's volcano,ABC News (Australia),25,2018-05-20T21:57:04.000Z,683097,3711,222,0
s1yV1kTrVGA,18.29.05,Rivers of fast-moving lava flow from Hawaii's volcano,ABC News (Australia),25,2018-05-20T21:57:04.000Z,687263,3723,225,0
s1yV1kTrVGA,18.30.05,Rivers of fast-moving lava flow from Hawaii's volcano,ABC News (Australia),25,2018-05-20T21:57:04.000Z,687975,3728,225,0
s1yV1kTrVGA,18.31.05,Rivers of fast-moving lava flow from Hawaii's volcano,ABC News (Australia),25,2018-05-20T21:57:04.000Z,691057,3735,225,0
Kc6CIwBVo5s,18.01.06,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,9913561,48648,3813,0
Kc6CIwBVo5s,18.02.06,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,10006223,48923,3846,0
Kc6CIwBVo5s,18.03.06,Hawaiian lava flows â€˜faster than a turtleâ€™,ABC News (Australia),25,2018-05-07T22:34:57.000Z,10277358,49782,3964,0
sFMehG2tDcA,17.08.12,Man risks life to save wild rabbit during SoCal wildfire | ABC7,ABC7,25,2017-12-07T08:05:07.000Z,299090,10126,456,2807
sFMehG2tDcA,17.09.12,Man risks life to save wild rabbit during SoCal wildfire | ABC7,ABC7,25,2017-12-07T08:05:07.000Z,690451,18128,968,5937
sFMehG2tDcA,17.10.12,Man risks life to save wild rabbit during SoCal wildfire | ABC7,ABC7,25,2017-12-07T08:05:07.000Z,837657,20576,1115,6706
sFMehG2tDcA,17.11.12,Man risks life to save wild rabbit during SoCal wildfire | ABC7,ABC7,25,2017-12-07T08:05:07.000Z,890455,21227,1163,6392
